zip,irs_estimated_population_2015
95387,1344
95388,12690
95389,970
95391,15570
95397,0
95401,34030
95402,3440
95403,41830
95404,36770
95405,20740
95406,917
95407,41310
95409,24920
95410,730
95412,200
95415,1570
95416,3784
95417,146
95418,609
95419,178
95420,158
95421,1040
95422,9930
95423,2400
95424,474
95425,10740
95426,2051
95427,320
95428,1580
95429,27
95430,199
95431,221
95432,300
95433,937
95435,748
95436,4700
95437,12430
95439,980
95441,2970
95442,2880
95443,172
95444,1280
95445,2490
95446,3800
95448,17640
95449,1480
95450,300
95451,9350
95452,1480
95453,9190
95454,1800
95456,540
95457,2930
95458,1730
95459,410
95460,2350
95461,2990
95462,810
95463,77
95464,1580
95465,1770
95466,1330
95467,4550
95468,1130
95469,1560
95470,5200
95471,330
95472,23590
95473,1422
95476,29670
95480,142
95481,1540
95482,26460
95485,2070
95486,116
95487,612
95488,169
95490,10540
95492,28880
95493,140
95494,220
95497,439
95501,16710
95502,2947
95503,18450
95511,190
95514,148
95518,1515
95519,14550
95521,11660
95524,1750
95525,1480
95526,330
95527,240
95528,770
95531,15790
95532,17
95534,350
95536,2500
95537,293
95538,545
95540,11450
95542,1600
95543,540
95545,89
95546,2250
95547,1150
95548,730
95549,630
95550,159
95551,1480
95552,240
95553,605
95554,280
95555,291
95556,382
95558,280
95559,142
95560,1850
95562,2440
95563,416
95564,280
95565,830
95567,1860
95568,144
95569,206
95570,1980
95571,247
95573,1460
95585,260
95587,165
95589,800
95595,132
95601,241
95602,15960
95603,23110
95604,3232
95605,12420
95606,290
95607,200
95608,52570
95609,1570
95610,40360
95611,1413
95612,1480
95613,498
95614,3660
95615,910
95616,26750
95617,1869
95618,21950
95619,4960
95620,21270
95621,37670
95623,4310
95624,60410
95625,378
95626,5360
95627,3990
95628,37990
95629,730
95630,66090
95631,5360
95632,29490
95633,2590
95634,2620
95635,940
95636,770
95637,290
95638,2170
95639,276
95640,7180
95641,1520
95642,6560
95644,0
95645,1700
95646,127
95648,49920
95650,12430
95651,680
95652,450
95653,623
95654,39
95655,4050
95656,725
95658,6090
95659,590
95660,30470
95661,28860
95662,29660
95663,2690
95664,1200
95665,3860
95666,4090
95667,31420
95668,690
95669,2320
95670,50070
95671,18
95672,4420
95673,14260
95674,830
95675,333
95676,458
95677,24060
95678,40170
95679,87
95680,236
95681,1150
95682,28320
95683,6320
95684,2350
95685,4100
95686,991
95687,55440
95688,35560
95689,1100
95690,2520
95691,35140
95692,4550
95693,6810
95694,9600
95695,34760
95696,2254
95697,977
95698,254
95699,102
95701,950
95703,1630
95709,4570
95712,657
95713,6780
95714,358
95715,102
95717,226
95720,85
95721,0
95722,4490
95724,35
95726,7350
95728,402
95735,75
95736,1403
95741,1410
95742,12490
95746,21790
95747,59980
95757,45040
95758,59760
95759,1499
95762,42300
95763,1454
95765,35090
95776,25400
95798,362
95799,0
95811,5450
95812,1072
95813,214
95814,5710
95815,21130
95816,14290
95817,10550
95818,18520
95819,15580
95820,30650
95821,30900
95822,39760
95823,69700
95824,26510
95825,26400
95826,31160
95827,19290
95828,54010
95829,28140
95830,790
95831,38420
95832,10580
95833,35840
95834,25920
95835,35760
95836,0
95837,220
95838,36180
95840,0
95841,17170
95842,29020
95843,44210
95851,182
95852,225
95853,204
95860,719
95864,21840
95865,595
95866,636
95867,0
95887,0
95894,0
95899,0
95901,27840
95903,2240
95910,29
95912,6040
95913,476
95914,710
95915,12
95916,840
95917,2880
95918,1850
95919,920
95920,300
95922,350
95923,77
95924,1602
95925,210
95926,26250
95927,3877
95928,25970
95929,43
95930,201
95932,7670
95934,220
95935,470
95936,374
95937,1238
95938,3900
95939,290
95940,70
95941,290
95942,1200
95943,760
95944,43
95945,20460
95946,8640
95947,1290
95948,10360
95949,16850
95950,612
95951,2714
95953,9930
95954,8810
95955,1456
95956,368
95957,600
95958,63
95959,15050
95960,910
95961,23960
95962,1170
95963,14730
95965,14730
95966,22090
95967,2144
95968,1710
95969,20650
95970,480
95971,4950
95972,199
95973,29260
95974,352
95975,1340
95976,0
95977,1310
95978,173
95979,320
95980,0
95981,72
95982,3100
95983,360
95984,65
95986,116
95987,7540
95988,8030
95991,36780
95992,2201
95993,33670
96001,26710
96002,27380
96003,35390
96006,400
96007,18210
96008,1460
96009,476
96010,142
96011,88
96013,3360
96014,163
96015,260
96016,300
96017,153
96019,7690
96020,2190
96021,14050
96022,13720
96023,1030
96024,580
96025,1640
96027,1680
96028,1200
96029,156
96031,70
96032,1880
96033,290
96034,210
96035,2600
96037,374
96038,560
96039,780
96040,220
96041,1360
96044,700
96046,142
96047,620
96048,450
96049,2731
96050,230
96051,800
96052,830
96054,247
96055,3120
96056,1420
96057,850
96058,640
96059,450
96061,0
96062,1000
96063,129
96064,3270
96065,280
96067,6360
96068,65
96069,680
96070,0
96071,109
96073,4390
96074,146
96075,207
96076,126
96078,358
96079,200
96080,24130
96084,454
96085,53
96086,180
96087,1044
96088,3480
96089,557
96090,410
96091,440
96092,500
96093,3993
96094,5070
96095,0
96096,600
96097,8330
96099,2473
96101,3960
96103,1260
96104,600
96105,350
96106,437
96107,880
96108,90
96109,660
96110,133
96111,57
96112,149
96113,916
96114,2550
96115,98
96116,165
96117,310
96118,1200
96119,51
96120,680
96121,310
96122,3220
96123,51
96124,240
96125,200
96126,296
96127,577
96128,560
96129,180
96130,12250
96132,25
96133,89
96134,2060
96135,83
96136,74
96137,2270
96140,1108
96141,598
96142,612
96143,3229
96145,4235
96146,1090
96148,648
96150,13220
96151,5807
96152,587
96154,27
96155,934
96156,3718
96157,0
96158,3548
96160,4671
96161,10690
96162,3107
96201,0
96202,0
96203,0
96204,0
96205,0
96206,0
96207,0
96208,0
96209,0
96210,0
96212,0
96213,0
96214,0
96215,0
96217,0
96218,0
96219,0
96220,0
96221,0
96224,0
96251,0
96257,0
96258,0
96259,0
96260,0
96262,0
96264,0
96266,0
96267,0
96269,0
96271,0
96273,0
96275,0
96276,0
96278,0
96283,0
96284,0
96297,0
96301,0
96303,0
96306,0
96309,0
96310,0
96311,0
96313,0
96319,0
96321,0
96322,0
96323,0
96326,0
96328,0
96330,0
96331,0
96336,0
96337,0
96338,0
96339,0
96343,0
96346,0
96347,0
96348,0
96349,0
96350,0
96351,0
96362,0
96365,0
96367,0
96368,0
96370,0
96372,0
96373,0
96374,0
96375,0
96376,0
96377,0
96378,0
96379,0
96380,0
96382,0
96384,0
96385,0
96386,0
96387,0
96388,0
96389,0
96400,0
96401,0
96426,0
96427,0
96444,0
96447,0
96501,0
96502,0
96503,0
96504,0
96505,0
96507,0
96510,0
96511,0
96515,0
96516,0
96517,0
96518,0
96520,0
96521,0
96522,0
96530,0
96531,0
96532,0
96534,0
96535,0
96536,0
96537,0
96538,0
96540,0
96541,0
96542,0
96543,0
96544,0
96546,0
96547,0
96548,0
96549,0
96550,0
96551,0
96552,0
96553,0
96554,0
96555,0
96557,0
96562,0
96577,0
96578,0
96595,0
96598,0
96599,0
96601,0
96602,0
96603,0
96604,0
96605,0
96606,0
96607,0
96608,0
96609,0
96610,0
96611,0
96612,0
96613,0
96614,0
96615,0
96616,0
96617,0
96619,0
96620,0
96621,0
96622,0
96624,0
96628,0
96629,0
96631,0
96632,0
96634,0
96643,0
96649,0
96650,0
96657,0
96660,0
96661,0
96662,0
96663,0
96664,0
96665,0
96666,0
96667,0
96668,0
96669,0
96670,0
96671,0
96672,0
96673,0
96674,0
96675,0
96677,0
96678,0
96679,0
96681,0
96682,0
96683,0
96686,0
96687,0
96691,0
96692,0
96693,0
96694,0
96695,0
96696,0
96698,0
96701,38430
96703,1680
96704,4230
96705,2075
96706,66720
96707,40730
96708,7020
96709,641
96710,317
96712,6340
96713,1670
96714,1777
96715,645
96716,2034
96717,4240
96718,287
96719,1240
96720,42660
96721,3058
96722,1870
96725,2870
96726,1229
96727,4500
96728,566
96729,857
96730,1400
96731,2970
96732,22390
96733,4053
96734,45960
96737,1261
96738,6410
96739,1328
96740,25230
96741,4670
96742,63
96743,11580
96744,51750
96745,7005
96746,15920
96747,804
96748,4210
96749,13250
96750,5360
96751,447
96752,2689
96753,22450
96754,3370
96755,3367
96756,4790
96757,576
96759,579
96760,2710
96761,20000
96762,4900
96763,2965
96764,768
96765,2202
96766,15760
96767,1523
96768,14600
96769,620
96770,379
96771,3280
96772,1799
96773,166
96774,202
96776,982
96777,1281
96778,9480
96779,3310
96780,445
96781,1520
96782,34470
96783,1890
96784,1454
96785,1397
96786,42090
96788,1324
96789,53420
96790,6970
96791,6940
96792,44970
96793,28290
96795,9410
96796,2000
96797,71650
96799,0
96801,158
96802,657
96803,152
96804,181
96805,135
96806,177
96807,172
96808,235
96809,191
96810,209
96811,156
96812,435
96813,21220
96814,17700
96815,23440
96816,44080
96817,50520
96818,52130
96819,47060
96820,2146
96821,17550
96822,34870
96823,1735
96824,493
96825,28460
96826,24580
96827,304
96828,897
96830,1947
96835,24
96836,227
96837,678
96838,0
96839,828
96840,0
96841,0
96843,0
96844,0
96846,0
96847,0
96848,215
96849,0
96850,25
96853,1235
96854,262
96857,2247
96858,164
96859,203
96860,1483
96861,169
96863,3297
96898,0
96910,0
96912,0
96913,0
96915,0
96916,0
96917,0
96919,0
96921,0
96923,0
96928,0
96929,0
96931,0
96932,0
96939,0
96940,0
96941,0
96942,0
96943,0
96944,0
96950,0
96951,0
96952,0
96960,0
96970,0
97001,174
97002,5420
97003,26300
97004,4270
97005,23590
97006,40020
97007,45190
97008,27520
97009,8140
97010,49
97011,760
97013,22350
97014,1080
97015,22150
97016,5150
97017,2740
97018,1900
97019,3140
97020,1010
97021,1040
97022,3260
97023,9320
97024,10840
97026,3870
97027,11080
97028,180
97029,210
97030,34510
97031,18380
97032,5100
97033,63
97034,19710
97035,24030
97036,152
97037,680
97038,14200
97039,440
97040,1210
97041,3260
97042,2740
97044,1171
97045,50750
97048,5450
97049,1240
97050,230
97051,14460
97053,2910
97054,1100
97055,17390
97056,11220
97057,25
97058,18370
97060,19780
97062,28230
97063,930
97064,3060
97065,580
97067,2030
97068,28220
97070,22570
97071,29080
97075,1118
97076,362
97077,0
97078,21980
97079,0
97080,38970
97086,27490
97089,12050
97101,3590
97102,116
97103,14780
97106,4660
97107,1340
97108,390
97109,470
97110,1537
97111,3220
97112,1590
97113,14720
97114,4720
97115,4150
97116,23400
97117,520
97118,809
97119,4210
97121,1170
97122,390
97123,45490
97124,47150
97125,218
97127,3940
97128,33460
97129,0
97130,849
97131,1920
97132,26410
97133,4420
97134,214
97135,945
97136,1470
97137,1570
97138,8880
97140,24240
97141,11640
97143,234
97144,129
97145,202
97146,5910
97147,326
97148,3140
97149,430
97201,11240
97202,34390
97203,26000
97204,770
97205,5010
97206,43140
97207,1152
97208,1535
97209,12330
97210,10330
97211,28530
97212,23960
97213,27560
97214,22140
97215,15630
97216,14170
97217,30000
97218,13250
97219,35990
97220,25320
97221,11530
97222,31080
97223,45050
97224,32880
97225,23390
97227,3450
97228,383
97229,62560
97230,34690
97231,4080
97232,11290
97233,35420
97236,34490
97238,482
97239,14270
97240,278
97242,179
97250,0
97251,0
97252,0
97253,0
97254,0
97255,0
97256,0
97258,0
97259,0
97266,29680
97267,27830
97268,849
97269,760
97271,0
97272,0
97280,776
97281,976
97282,405
97283,426
97286,474
97290,970
97291,295
97292,1120
97293,410
97294,951
97296,317
97298,276
97299,0
97301,43720
97302,34840
97303,36700
97304,29030
97305,39600
97306,27730
97307,1372
97308,953
97309,1293
97310,25
97311,0
97312,0
97313,0
97314,0
97317,20790
97321,26090
97322,30100
97324,770
97325,6240
97326,700
97327,2630
97329,91
97330,31370
97331,195
97333,15240
97335,235
97336,186
97338,18310
97339,1476
97341,2010
97342,253
97343,350
97344,850
97345,560
97346,580
97347,1540
97348,1550
97350,172
97351,9840
97352,5690
97355,25470
97357,220
97358,2280
97360,1940
97361,8740
97362,4160
97364,1030
97365,9710
97366,1400
97367,8240
97368,2310
97369,200
97370,8080
97371,720
97372,0
97373,23
97374,4520
97375,1110
97376,960
97377,860
97378,5820
97380,1910
97381,14680
97383,9020
97384,283
97385,3150
97386,10440
97388,866
97389,1520
97390,400
97391,4300
97392,5000
97394,3950
97396,2760
97401,28530
97402,43730
97403,6160
97404,29920
97405,39190
97406,115
97407,110
97408,11400
97409,284
97410,590
97411,5680
97412,400
97413,690
97414,220
97415,12000
97416,700
97417,1740
97419,1030
97420,21450
97423,5480
97424,14460
97425,120
97426,8680
97427,258
97428,0
97429,590
97430,280
97431,1810
97432,632
97434,610
97435,1780
97436,730
97437,2170
97438,1040
97439,11800
97440,1529
97441,180
97442,1470
97443,1920
97444,3800
97446,4610
97447,470
97448,10990
97449,1350
97450,520
97451,320
97452,1400
97453,720
97454,1360
97455,2430
97456,2700
97457,7600
97458,3560
97459,12250
97461,620
97462,3100
97463,2710
97464,164
97465,1400
97466,540
97467,3990
97469,1850
97470,16470
97471,23850
97472,33
97473,190
97475,0
97476,190
97477,30500
97478,31860
97479,7920
97480,250
97481,590
97482,0
97484,220
97486,630
97487,7770
97488,760
97489,1230
97490,250
97491,278
97492,350
97493,370
97494,191
97495,1890
97496,5990
97497,910
97498,1300
97499,1390
97501,40740
97502,25520
97503,10410
97504,41130
97520,20590
97522,480
97523,4320
97524,12860
97525,4280
97526,27080
97527,27490
97528,1872
97530,6680
97531,270
97532,2760
97533,667
97534,370
97535,4470
97536,760
97537,6000
97538,1390
97539,2830
97540,7210
97541,1050
97543,610
97544,1580
97601,17180
97602,727
97603,25170
97604,42
97620,104
97621,210
97622,432
97623,1840
97624,2460
97625,168
97626,140
97627,1110
97630,4040
97632,1150
97633,1390
97634,388
97635,243
97636,320
97637,89
97638,360
97639,260
97640,63
97641,744
97701,32880
97702,41480
97703,24860
97707,5610
97708,2939
97709,935
97710,68
97711,36
97712,41
97720,3410
97721,137
97722,83
97730,210
97731,240
97732,194
97733,490
97734,2580
97735,140
97736,49
97737,370
97738,1720
97739,9430
97741,10180
97750,240
97751,93
97752,53
97753,2090
97754,16330
97756,34110
97758,71
97759,6810
97760,6180
97761,3073
97801,17610
97810,640
97812,740
97813,1190
97814,10130
97817,0
97818,5100
97819,18
97820,900
97823,810
97824,1500
97825,190
97826,960
97827,2100
97828,2650
97830,490
97833,750
97834,810
97835,310
97836,1690
97837,113
97838,25060
97839,340
97840,87
97841,560
97842,108
97843,630
97844,3580
97845,2130
97846,1840
97848,143
97850,14220
97856,250
97857,360
97859,73
97861,0
97862,9420
97864,200
97865,800
97867,720
97868,1760
97869,860
97870,470
97873,175
97874,250
97875,2710
97876,750
97877,190
97880,209
97882,6160
97883,2060
97884,135
97885,1110
97886,980
97901,530
97902,38
97903,80
97904,162
97905,104
97906,204
97907,330
97908,44
97909,70
97910,490
97911,93
97913,4870
97914,13030
97917,0
97918,3780
97920,24
98001,31710
98002,32230
98003,43820
98004,31250
98005,18860
98006,39630
98007,26280
98008,25120
98009,1399
98010,5180
98011,23710
98012,63330
98013,380
98014,6800
98015,886
98019,11940
98020,19230
98021,30080
98022,20120
98023,47680
98024,4910
98025,644
98026,35040
98027,26770
98028,21650
98029,27630
98030,34860
98031,39990
98032,34390
98033,36400
98034,46730
98035,884
98036,36840
98037,26120
98038,33730
98039,3230
98040,24650
98041,1101
98042,44650
98043,19610
98045,14440
98046,1459
98047,6390
98050,597
98051,3410
98052,65300
98053,21400
98054,161
98055,21210
98056,33790
